transaction_id,transaction_date,weekday,customer_id,store_id,product_id,quantity,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,unit_cost,gross_profit,margin_pct,payment_method,channel,promotion_applied,promotion_type,weather_conditions,holiday_flag,inventory_level,stockout_flag,forecasted_demand,actual_demand,forecast_error,return_flag,satisfaction_score
20232381,2024-09-28,Saturday,20943,146,1042,2.0,448.23,0.0,896.46,0.0,896.46,233.03,430.4,0.48011065747495707,Cash,Online,False,None,Rainy,False,282,False,140,111,-29.0,False,3.0
20232382,2024-12-21,Saturday,20158,128,1043,5.0,123.66,0.0,618.3,0.0,618.3,75.88,238.9,0.3863820152029759,Credit Card,Online,False,None,Snowy,False,140,False,257,293,36.0,False,2.0
20232383,2024-05-04,Saturday,20761,142,1045,7.0,222.18,0.31,1555.26,482.1306,1073.1294,159.92,-46.3106,-0.04315472113614611,Debit Card,Curbside Pickup,True,Percentage Discount,Cloudy,False,27,False,338,222,-116.0,False,3.0
20232384,2024-01-04,Thursday,21008,118,1037,1.0,379.68,0.0,379.68,0.0,379.68,270.26,109.42,0.28819005478297516,Gift Card,Curbside Pickup,False,None,Sunny,False,79,False,266,324,58.0,False,4.0
20232385,2024-04-13,Saturday,20409,142,1014,6.0,222.49,0.0,1334.94,0.0,1334.94,172.18,301.86,0.2261225223605556,EBT,Curbside Pickup,False,None,Windy,False,399,False,131,137,6.0,False,3.0
20232386,2024-02-27,Tuesday,20396,148,1012,3.0,254.16,0.0,762.48,0.0,762.48,173.37,242.37,0.3178706326723324,Cash,In-Store,False,None,Sunny,False,446,False,417,279,-138.0,False,3.0
20232387,2023-10-04,Wednesday,20893,120,1035,3.0,770.06,0.18,2310.18,415.8324,1894.3476,403.28,684.5076,0.3613421317185927,Credit Card,In-Store,True,Loyalty Reward,Sunny,False,270,False,239,155,-84.0,False,3.0
20232388,2024-03-29,Friday,20764,102,1044,5.0,71.83,0.0,359.15,0.0,359.15,46.06,128.85,0.35876374773771397,Credit Card,In-Store,False,None,Cloudy,False,181,False,270,223,-47.0,False,5.0
20232389,2024-07-21,Sunday,20811,149,1037,3.0,399.11,0.06,1197.33,71.8398,1125.4902,270.26,314.7102,0.27962056000132207,Debit Card,Mobile App,True,BOGO,Cloudy,False,419,False,262,295,33.0,False,4.0
20232390,2024-11-03,Sunday,20557,104,1004,3.0,664.73,0.0,1994.19,0.0,1994.19,445.03,659.1,0.33051013193326617,Cash,Mobile App,False,None,Windy,False,111,False,80,115,35.0,False,4.0
20232391,2023-03-20,Monday,20335,132,1009,1.0,1855.55,0.07,1855.55,129.8885,1725.6615,1077.88,647.7815,0.37538155657989697,Credit Card,Online,True,Clearance,Snowy,False,150,False,122,159,37.0,False,1.0
20232392,2023-09-12,Tuesday,20058,123,1001,1.0,654.61,0.18,654.61,117.8298,536.7802,419.73,117.0502,0.21805983156606748,EBT,Mobile App,True,Percentage Discount,Snowy,False,50,False,22,19,-3.0,True,2.0
20232393,2024-02-21,Wednesday,21092,101,1033,1.0,794.94,0.0,794.94,0.0,794.94,465.85,329.09,0.4139809293783179,Debit Card,Online,False,None,Cloudy,False,4,True,479,350,-129.0,False,4.0
20232394,2024-12-14,Saturday,21154,108,1043,6.0,116.13,0.0,696.78,0.0,696.78,75.88,241.5,0.3465943339361061,Cash,In-Store,False,None,Cloudy,False,355,False,324,396,72.0,False,5.0
20232395,2023-12-30,Saturday,20256,136,1026,6.0,213.99,0.0,1283.94,0.0,1283.94,130.01,503.88,0.39244824524510497,Digital Wallet,Mobile App,False,None,Stormy,False,140,False,248,154,-94.0,False,3.0
20232396,2024-08-22,Thursday,20807,119,1019,1.0,1260.23,0.0,1260.23,0.0,1260.23,867.36,392.87,0.311744681526388,Gift Card,In-Store,False,None,Rainy,False,291,False,80,81,1.0,False,3.0
20232397,2023-12-09,Saturday,20062,127,1027,1.0,58.04,0.32,58.04,18.5728,39.4672,37.44,2.0272,0.05136417075444928,Credit Card,Curbside Pickup,True,Percentage Discount,Rainy,False,168,False,361,217,-144.0,False,3.0
20232398,2023-09-04,Monday,20458,117,1010,3.0,381.56,0.0,1144.68,0.0,1144.68,261.42,360.42,0.3148652898626691,Digital Wallet,Online,False,None,Windy,False,422,False,91,90,-1.0,False,2.0
20232399,2023-02-24,Friday,20286,107,1044,5.0,70.89,0.0,354.45,0.0,354.45,46.06,124.15,0.35026096769643106,Debit Card,Mobile App,False,None,Sunny,False,207,False,435,297,-138.0,False,1.0
20232400,2024-12-13,Friday,20396,148,1015,1.0,259.13,0.0,259.13,0.0,259.13,149.38,109.75,0.4235325898197816,Debit Card,Curbside Pickup,False,None,Stormy,False,505,False,194,279,85.0,False,3.0
20232401,2024-03-09,Saturday,20586,132,1032,2.0,917.04,0.0,1834.08,0.0,1834.08,572.31,689.46,0.37591599057838265,Digital Wallet,Curbside Pickup,False,None,Sunny,False,334,False,258,252,-6.0,False,5.0
20232402,2023-07-04,Tuesday,20328,110,1023,3.0,120.95,0.18,362.85,65.313,297.537,70.74,85.317,0.2867441696326845,Gift Card,In-Store,True,BOGO,Rainy,True,284,False,439,331,-108.0,False,3.0
20232403,2023-11-29,Wednesday,20163,147,1035,3.0,735.37,0.29,2206.11,639.7719,1566.3381,403.28,356.4981,0.22759971170975168,Credit Card,Online,True,Loyalty Reward,Rainy,True,394,False,178,227,49.0,False,5.0
20232404,2024-07-25,Thursday,20661,111,1015,5.0,255.69,0.0,1278.45,0.0,1278.45,149.38,531.55,0.4157769173608667,Credit Card,Curbside Pickup,False,None,Snowy,False,277,False,79,66,-13.0,False,4.0
20232405,2024-01-17,Wednesday,20413,104,1022,1.0,330.02,0.07,330.02,23.1014,306.9186,187.99,118.9286,0.38749231881026425,Digital Wallet,Mobile App,True,Clearance,Windy,False,28,False,262,292,30.0,False,2.0
20232406,2024-01-06,Saturday,20363,138,1015,6.0,250.12,0.23,1500.72,345.1656,1155.5544,149.38,259.2744,0.22437230129537825,Cash,In-Store,True,BOGO,Cloudy,False,317,False,135,135,0.0,False,2.0
20232407,2024-12-11,Wednesday,20257,126,1038,1.0,154.76,0.0,154.76,0.0,154.76,88.81,65.95,0.4261437063840785,EBT,In-Store,False,None,Rainy,False,199,False,38,48,10.0,False,3.0
20232408,2023-01-13,Friday,20442,119,1004,3.0,659.79,0.17,1979.37,336.4929,1642.8771,445.03,307.7871,0.18734639371380854,Debit Card,In-Store,True,Bundle Deal,Cloudy,False,453,False,319,325,6.0,False,3.0
20232409,2023-03-28,Tuesday,20865,117,1036,1.0,1143.39,0.0,1143.39,0.0,1143.39,738.32,405.07,0.3542710711130935,Debit Card,Mobile App,False,None,Sunny,False,386,False,138,165,27.0,False,3.0
20232410,2023-10-22,Sunday,20630,119,1048,5.0,283.29,0.0,1416.45,0.0,1416.45,184.37,494.6,0.34918281619541813,Gift Card,In-Store,False,None,Snowy,False,490,False,458,326,-132.0,False,5.0
20232411,2024-03-06,Wednesday,20159,147,1034,2.0,1629.63,0.0,3259.26,0.0,3259.26,1145.68,967.9,0.2969692506888067,Cash,In-Store,False,None,Sunny,False,299,False,163,146,-17.0,False,1.0
20232412,2023-08-18,Friday,20169,113,1020,4.0,334.24,0.0,1336.96,0.0,1336.96,190.07,576.68,0.43133676400191484,Gift Card,Online,False,None,Sunny,False,166,False,387,553,166.0,True,5.0
20232413,2023-12-31,Sunday,20250,137,1011,2.0,878.89,0.0,1757.78,0.0,1757.78,618.67,520.44,0.29607800748671625,Digital Wallet,Online,False,None,Sunny,True,142,False,379,434,55.0,False,3.0
20232414,2024-11-16,Saturday,20246,108,1019,2.0,1277.5,0.1,2555.0,255.5,2299.5,867.36,564.78,0.24560991519895628,Debit Card,Online,True,Bundle Deal,Cloudy,False,207,False,311,333,22.0,False,2.0
20232415,2024-01-28,Sunday,21081,105,1015,4.0,261.46,0.0,1045.84,0.0,1045.84,149.38,448.32,0.42866977740380935,Gift Card,Curbside Pickup,False,None,Cloudy,False,143,False,361,459,98.0,True,5.0
20232416,2023-01-26,Thursday,20525,135,1016,2.0,388.01,0.0,776.02,0.0,776.02,263.25,249.52,0.32153810468802346,Digital Wallet,In-Store,False,None,Sunny,False,314,False,422,453,31.0,False,5.0
20232417,2023-02-25,Saturday,20977,147,1040,7.0,87.75,0.0,614.25,0.0,614.25,47.28,283.29,0.46119658119658113,Gift Card,Mobile App,False,None,Rainy,False,116,False,79,70,-9.0,False,1.0
20232418,2024-04-12,Friday,20731,139,1005,2.0,1178.55,0.06,2357.1,141.426,2215.674,774.22,667.234,0.3011426771266892,Debit Card,Curbside Pickup,True,BOGO,Cloudy,False,193,False,217,299,82.0,False,5.0
20232419,2024-01-24,Wednesday,20925,106,1037,4.0,375.07,0.0,1500.28,0.0,1500.28,270.26,419.24,0.2794411709814168,Cash,In-Store,False,None,Cloudy,False,17,True,440,465,25.0,False,5.0
20232420,2024-03-10,Sunday,20975,104,1041,1.0,679.55,0.0,679.55,0.0,679.55,486.05,193.5,0.28474725921565736,EBT,In-Store,False,None,Windy,False,134,False,440,430,-10.0,False,2.0
20232421,2024-05-23,Thursday,20350,102,1048,3.0,270.2,0.0,810.6,0.0,810.6,184.37,257.49,0.3176535899333826,EBT,Curbside Pickup,False,None,Windy,False,33,False,367,237,-130.0,False,3.0
20232422,2024-09-15,Sunday,20547,115,1006,1.0,289.19,0.0,289.19,0.0,289.19,163.55,125.64,0.4344548566686261,Debit Card,Mobile App,False,None,Stormy,False,58,False,377,275,-102.0,False,5.0
20232423,2023-06-09,Friday,20698,119,1022,4.0,328.74,0.0,1314.96,0.0,1314.96,187.99,563.0,0.4281499057005536,Credit Card,In-Store,False,None,Snowy,False,349,False,224,198,-26.0,False,3.0
20232424,2024-05-23,Thursday,20152,109,1018,1.0,326.06,0.3,326.06,97.818,228.242,198.14,30.102,0.13188633117480583,Gift Card,Mobile App,True,Manufacturer Rebate,Cloudy,False,50,False,235,257,22.0,False,3.0
20232425,2024-10-05,Saturday,20023,131,1036,2.0,1094.3,0.0,2188.6,0.0,2188.6,738.32,711.96,0.3253038472082609,Debit Card,In-Store,False,None,Sunny,False,226,False,357,509,152.0,False,3.0
20232426,2024-06-13,Thursday,20543,134,1004,2.0,699.12,0.0,1398.24,0.0,1398.24,445.03,508.18,0.3634426135713469,Cash,Online,False,None,Cloudy,False,21,True,286,295,9.0,False,2.0
20232427,2023-11-05,Sunday,20121,116,1001,1.0,660.63,0.0,660.63,0.0,660.63,419.73,240.9,0.36465192316425227,EBT,Curbside Pickup,False,None,Rainy,False,455,False,455,610,155.0,False,4.0
20232428,2024-08-10,Saturday,20547,135,1017,1.0,135.88,0.0,135.88,0.0,135.88,93.3,42.58,0.3133647335884604,Gift Card,Online,False,None,Sunny,False,269,False,53,76,23.0,False,5.0
20232429,2023-03-12,Sunday,20560,107,1013,3.0,177.03,0.0,531.09,0.0,531.09,118.75,174.84,0.32920973846240753,Debit Card,Mobile App,False,None,Cloudy,False,447,False,299,196,-103.0,False,4.0
20232430,2024-09-03,Tuesday,20498,149,1050,1.0,1252.84,0.23,1252.84,288.1532,964.6868,742.28,222.4068,0.23054819450209124,Debit Card,Online,True,Manufacturer Rebate,Stormy,False,219,False,159,191,32.0,False,3.0
20232431,2024-11-16,Saturday,20804,127,1050,1.0,1258.07,0.0,1258.07,0.0,1258.07,742.28,515.79,0.40998513596222785,EBT,Curbside Pickup,False,None,Windy,False,409,False,218,163,-55.0,True,5.0
20232432,2023-03-15,Wednesday,20931,102,1029,2.0,2111.89,0.05,4223.78,211.189,4012.591,1429.66,1153.271,0.28741304558575737,EBT,In-Store,True,Percentage Discount,Cloudy,False,231,False,34,29,-5.0,False,1.0
20232433,2024-03-12,Tuesday,20549,141,1050,2.0,1309.32,0.0,2618.64,0.0,2618.64,742.28,1134.08,0.4330797665964012,Cash,Curbside Pickup,False,None,Rainy,False,171,False,186,113,-73.0,False,1.0
20232434,2023-03-27,Monday,21008,118,1022,2.0,314.4,0.0,628.8,0.0,628.8,187.99,252.82,0.4020674300254452,EBT,Online,False,None,Stormy,False,54,False,29,25,-4.0,False,2.0
20232435,2023-12-21,Thursday,20982,134,1018,2.0,357.07,0.1,714.14,71.414,642.726,198.14,246.446,0.3834386659322947,Gift Card,In-Store,True,Manufacturer Rebate,Cloudy,False,226,False,357,367,10.0,False,1.0
20232436,2024-01-10,Wednesday,20621,117,1007,2.0,1119.86,0.08,2239.72,179.1776,2060.5424,637.12,786.3024,0.3815997185983651,Cash,Mobile App,True,Bundle Deal,Cloudy,False,387,False,222,160,-62.0,False,5.0
20232437,2024-08-05,Monday,20285,123,1009,1.0,1725.38,0.14,1725.38,241.5532,1483.8268,1077.88,405.9468,0.27358098667580333,Debit Card,In-Store,True,Bundle Deal,Windy,False,482,False,257,166,-91.0,False,1.0
20232438,2024-03-09,Saturday,20219,121,1030,2.0,871.41,0.0,1742.82,0.0,1742.82,569.19,604.44,0.346817227252384,Cash,Online,False,None,Cloudy,False,101,False,316,449,133.0,False,4.0
20232439,2024-11-11,Monday,20300,131,1021,1.0,81.38,0.0,81.38,0.0,81.38,45.04,36.34,0.44654706316048165,Digital Wallet,In-Store,False,None,Windy,False,140,False,443,470,27.0,False,1.0
20232440,2024-03-27,Wednesday,20760,109,1040,7.0,89.46,0.0,626.22,0.0,626.22,47.28,295.26,0.47149564050972487,EBT,Online,False,None,Sunny,False,315,False,298,203,-95.0,False,4.0
20232441,2024-08-14,Wednesday,20870,120,1046,3.0,524.65,0.0,1573.95,0.0,1573.95,345.33,537.96,0.3417897646049747,Debit Card,In-Store,False,None,Cloudy,False,195,False,163,112,-51.0,False,1.0
20232442,2023-03-15,Wednesday,20391,119,1031,1.0,569.6,0.0,569.6,0.0,569.6,402.09,167.51,0.2940835674157304,Gift Card,In-Store,False,None,Rainy,False,395,False,200,275,75.0,False,4.0
20232443,2023-10-19,Thursday,20242,136,1017,5.0,132.89,0.0,664.45,0.0,664.45,93.3,197.95,0.2979155692678154,Digital Wallet,Curbside Pickup,False,None,Cloudy,False,450,False,114,118,4.0,False,4.0
20232444,2024-04-01,Monday,21145,113,1012,1.0,259.79,0.14,259.79,36.3706,223.4194,173.37,50.0494,0.2240154615042383,Debit Card,Online,True,Bundle Deal,Sunny,False,58,False,267,171,-96.0,False,4.0
20232445,2024-06-07,Friday,20552,109,1018,4.0,346.99,0.11,1387.96,152.6756,1235.2844,198.14,442.7244,0.35839876226073936,EBT,Curbside Pickup,True,Clearance,Cloudy,False,227,False,298,408,110.0,False,4.0
20232446,2023-11-06,Monday,20557,104,1006,3.0,292.38,0.0,877.14,0.0,877.14,163.55,386.49,0.44062521376291125,Gift Card,Online,False,None,Windy,False,427,False,332,283,-49.0,False,1.0
20232447,2023-07-20,Thursday,21164,137,1018,2.0,332.73,0.0,665.46,0.0,665.46,198.14,269.18,0.40450214888949004,Gift Card,Mobile App,False,None,Cloudy,False,492,False,296,207,-89.0,False,2.0
20232448,2023-10-02,Monday,20339,147,1032,1.0,883.05,0.0,883.05,0.0,883.05,572.31,310.74,0.35189400373704777,Debit Card,Online,False,None,Stormy,False,303,False,279,380,101.0,False,5.0
20232449,2024-11-02,Saturday,20140,143,1043,7.0,117.52,0.0,822.64,0.0,822.64,75.88,291.48,0.35432266848196053,Credit Card,Online,False,None,Cloudy,False,359,False,444,540,96.0,True,5.0
20232450,2023-10-24,Tuesday,20490,101,1029,1.0,2123.2,0.0,2123.2,0.0,2123.2,1429.66,693.54,0.3266484551620195,EBT,Online,False,None,Cloudy,False,409,False,59,69,10.0,False,5.0
20232451,2023-10-09,Monday,21188,145,1028,3.0,776.96,0.05,2330.88,116.544,2214.336,494.36,731.256,0.3302371455822424,Gift Card,Online,True,Clearance,Cloudy,False,3,True,437,463,26.0,False,2.0
20232452,2024-05-01,Wednesday,20971,130,1039,3.0,95.84,0.0,287.52,0.0,287.52,71.53,72.93,0.25365191986644403,EBT,Mobile App,False,None,Windy,False,308,False,162,179,17.0,False,4.0
20232453,2024-07-18,Thursday,20995,122,1001,4.0,637.67,0.0,2550.68,0.0,2550.68,419.73,871.76,0.3417755265262596,Digital Wallet,Online,False,None,Windy,False,182,False,175,172,-3.0,False,2.0
20232454,2024-02-05,Monday,20504,123,1040,2.0,92.37,0.0,184.74,0.0,184.74,47.28,90.18,0.4881455017862943,Credit Card,In-Store,False,None,Rainy,False,510,False,344,344,0.0,True,3.0
20232455,2023-02-05,Sunday,20454,125,1009,2.0,1770.81,0.0,3541.62,0.0,3541.62,1077.88,1385.86,0.3913068031014055,Credit Card,In-Store,False,None,Snowy,False,344,False,364,500,136.0,False,5.0
20232456,2024-12-06,Friday,21022,113,1047,4.0,395.57,0.34,1582.28,537.9752,1044.3048,273.17,-48.3752,-0.046322874317919614,Cash,Mobile App,True,Loyalty Reward,Windy,False,136,False,28,32,4.0,False,2.0
20232457,2023-05-27,Saturday,20570,101,1041,3.0,618.06,0.0,1854.18,0.0,1854.18,486.05,396.03,0.21358767757175667,Credit Card,Mobile App,False,None,Cloudy,True,99,False,88,63,-25.0,False,5.0
20232458,2024-12-20,Friday,21046,127,1036,2.0,1052.09,0.0,2104.18,0.0,2104.18,738.32,627.54,0.2982349418775959,Digital Wallet,In-Store,False,None,Stormy,False,422,False,459,376,-83.0,False,4.0
20232459,2023-11-02,Thursday,20749,105,1003,1.0,1927.14,0.27,1927.14,520.3278,1406.8122,1394.94,11.8722,0.00843907950186956,Digital Wallet,Online,True,BOGO,Sunny,False,498,False,468,594,126.0,False,3.0
20232460,2023-09-14,Thursday,20065,119,1023,6.0,120.72,0.09,724.32,65.1888,659.1312,70.74,234.6912,0.3560614335962249,Digital Wallet,Mobile App,True,Bundle Deal,Cloudy,False,295,False,214,152,-62.0,False,1.0
20232461,2024-06-17,Monday,20648,106,1018,4.0,341.74,0.0,1366.96,0.0,1366.96,198.14,574.4,0.4202024931234272,Cash,In-Store,False,None,Stormy,False,208,False,23,30,7.0,False,4.0
20232462,2023-01-01,Sunday,20321,145,1011,1.0,912.07,0.0,912.07,0.0,912.07,618.67,293.4,0.32168583551701085,Credit Card,Curbside Pickup,False,None,Sunny,True,383,False,354,324,-30.0,False,3.0
20232463,2024-12-25,Wednesday,20668,140,1030,2.0,838.88,0.0,1677.76,0.0,1677.76,569.19,539.38,0.32148817470913593,EBT,Online,False,None,Cloudy,True,62,False,461,319,-142.0,True,1.0
20232464,2024-02-26,Monday,20945,122,1004,2.0,693.35,0.24,1386.7,332.808,1053.892,445.03,163.832,0.15545425907018945,Cash,In-Store,True,BOGO,Stormy,False,445,False,193,135,-58.0,False,4.0
20232465,2024-12-29,Sunday,20882,149,1008,2.0,604.58,0.16,1209.16,193.4656,1015.6944,397.4,220.8944,0.21748116362559458,Debit Card,Online,True,Loyalty Reward,Rainy,False,58,False,289,312,23.0,False,5.0
20232466,2024-07-12,Friday,20783,108,1005,2.0,1073.26,0.0,2146.52,0.0,2146.52,774.22,598.08,0.278627732329538,Digital Wallet,Curbside Pickup,False,None,Sunny,False,213,False,176,153,-23.0,False,3.0
20232467,2024-02-26,Monday,21139,108,1032,2.0,952.37,0.0,1904.74,0.0,1904.74,572.31,760.12,0.39906758927727676,Gift Card,Curbside Pickup,False,None,Cloudy,False,313,False,95,113,18.0,False,5.0
20232468,2024-03-29,Friday,20879,129,1003,2.0,1787.69,0.0,3575.38,0.0,3575.38,1394.94,785.5,0.21969692731961357,EBT,Online,False,None,Cloudy,False,160,False,238,275,37.0,False,5.0
20232469,2024-11-23,Saturday,20011,111,1026,7.0,225.6,0.2,1579.2,315.84,1263.36,130.01,353.29,0.2796431737588654,EBT,Curbside Pickup,True,Loyalty Reward,Cloudy,False,92,False,424,317,-107.0,False,5.0
20232470,2023-07-10,Monday,20584,137,1019,2.0,1319.18,0.0,2638.36,0.0,2638.36,867.36,903.64,0.3425006443396656,Credit Card,Curbside Pickup,False,None,Cloudy,False,402,False,321,220,-101.0,True,5.0
20232471,2023-06-16,Friday,20292,126,1010,1.0,386.09,0.0,386.09,0.0,386.09,261.42,124.67,0.3229039861172265,Gift Card,Curbside Pickup,False,None,Sunny,False,317,False,87,122,35.0,False,3.0
20232472,2023-02-14,Tuesday,20549,141,1020,4.0,338.46,0.0,1353.84,0.0,1353.84,190.07,593.56,0.4384269928499675,EBT,Online,False,None,Stormy,True,481,False,88,58,-30.0,False,3.0
20232473,2024-01-26,Friday,20804,127,1008,4.0,651.22,0.0,2604.88,0.0,2604.88,397.4,1015.28,0.3897607567335156,Credit Card,Curbside Pickup,False,None,Sunny,False,229,False,334,379,45.0,False,3.0
20232474,2024-06-06,Thursday,20980,132,1041,2.0,669.42,0.34,1338.84,455.2056,883.6344,486.05,-88.4656,-0.10011561342564314,Digital Wallet,In-Store,True,Percentage Discount,Stormy,False,177,False,282,234,-48.0,False,3.0
20232475,2024-09-02,Monday,21050,104,1010,1.0,403.89,0.0,403.89,0.0,403.89,261.42,142.47,0.35274455916214803,Digital Wallet,Curbside Pickup,False,None,Sunny,True,271,False,199,121,-78.0,False,5.0
20232476,2023-12-19,Tuesday,20721,145,1045,5.0,230.66,0.0,1153.3,0.0,1153.3,159.92,353.7,0.3066851643111073,Debit Card,Curbside Pickup,False,None,Rainy,False,299,False,398,505,107.0,False,3.0
20232477,2023-11-23,Thursday,20276,119,1039,6.0,101.06,0.0,606.36,0.0,606.36,71.53,177.18,0.29220265188996636,Gift Card,Online,False,None,Rainy,False,393,False,220,183,-37.0,False,2.0
20232478,2023-11-02,Thursday,20696,149,1002,1.0,1309.36,0.33,1309.36,432.0888,877.2712,759.3,117.9712,0.13447517711740675,Gift Card,Mobile App,True,Clearance,Sunny,False,231,False,338,483,145.0,False,1.0
20232479,2023-12-28,Thursday,21112,106,1049,3.0,153.76,0.17,461.28,78.4176,382.8624,117.26,31.0824,0.0811842583654074,Cash,In-Store,True,Percentage Discount,Cloudy,False,92,False,284,281,-3.0,False,5.0
20232480,2024-10-20,Sunday,20771,108,1032,1.0,946.48,0.0,946.48,0.0,946.48,572.31,374.17,0.3953279519905334,Credit Card,Curbside Pickup,False,None,Windy,False,105,False,26,21,-5.0,True,3.0
20232481,2023-07-10,Monday,20693,129,1021,2.0,80.79,0.0,161.58,0.0,161.58,45.04,71.5,0.4425052605520486,Gift Card,Mobile App,False,None,Cloudy,False,387,False,150,115,-35.0,False,4.0
20232482,2023-07-01,Saturday,20825,102,1024,2.0,496.78,0.0,993.56,0.0,993.56,283.62,426.32,0.4290832964290027,Debit Card,Mobile App,False,None,Rainy,False,464,False,148,214,66.0,False,1.0
20232483,2024-04-26,Friday,20794,117,1003,1.0,1941.55,0.0,1941.55,0.0,1941.55,1394.94,546.61,0.2815327959619891,Digital Wallet,In-Store,False,None,Stormy,False,120,False,361,488,127.0,False,1.0
20232484,2023-11-07,Tuesday,20868,147,1005,2.0,1200.71,0.0,2401.42,0.0,2401.42,774.22,852.98,0.355198174413472,Gift Card,In-Store,False,None,Rainy,False,447,False,54,49,-5.0,False,1.0
20232485,2023-07-28,Friday,20363,138,1012,1.0,235.23,0.0,235.23,0.0,235.23,173.37,61.86,0.26297666114016066,Gift Card,Online,False,None,Cloudy,False,293,False,418,311,-107.0,False,5.0
20232486,2024-12-03,Tuesday,20282,127,1007,1.0,1100.79,0.28,1100.79,308.2212,792.5688,637.12,155.4488,0.19613287830658993,Cash,Online,True,Percentage Discount,Rainy,False,336,False,55,70,15.0,False,1.0
20232487,2023-04-04,Tuesday,20300,131,1037,4.0,391.18,0.0,1564.72,0.0,1564.72,270.26,483.68,0.3091160079758679,Credit Card,Curbside Pickup,False,None,Stormy,False,254,False,410,340,-70.0,False,5.0
20232488,2023-03-31,Friday,20746,124,1020,1.0,356.52,0.35,356.52,124.782,231.738,190.07,41.668,0.17980650562272915,EBT,Curbside Pickup,True,Manufacturer Rebate,Cloudy,False,353,False,459,538,79.0,False,5.0
20232489,2024-02-16,Friday,20362,106,1017,6.0,124.84,0.2,749.04,149.808,599.232,93.3,39.432,0.0658042294136495,Gift Card,Curbside Pickup,True,Percentage Discount,Rainy,False,338,False,44,50,6.0,False,4.0
20232490,2024-05-08,Wednesday,20324,132,1036,2.0,1145.19,0.22,2290.38,503.8836,1786.4964,738.32,309.8564,0.1734436184702079,Digital Wallet,Curbside Pickup,True,Clearance,Sunny,False,242,False,443,311,-132.0,False,2.0
20232491,2024-12-08,Sunday,20400,128,1004,2.0,661.22,0.0,1322.44,0.0,1322.44,445.03,432.38,0.3269562324188622,Digital Wallet,In-Store,False,None,Windy,False,376,False,224,154,-70.0,False,2.0
20232492,2024-07-12,Friday,20222,143,1004,1.0,676.57,0.2,676.57,135.314,541.256,445.03,96.226,0.1777827867035194,Debit Card,Online,True,Bundle Deal,Stormy,False,482,False,407,584,177.0,False,3.0
20232493,2023-04-14,Friday,20840,126,1039,6.0,96.39,0.0,578.34,0.0,578.34,71.53,149.16,0.25791057163606185,EBT,Mobile App,False,None,Snowy,False,156,False,45,53,8.0,False,3.0
20232494,2023-02-14,Tuesday,20687,128,1031,1.0,551.73,0.14,551.73,77.2422,474.4878,402.09,72.3978,0.15258095150180895,Credit Card,Mobile App,True,BOGO,Rainy,True,470,False,426,411,-15.0,False,5.0
20232495,2023-03-18,Saturday,21047,132,1050,2.0,1333.91,0.0,2667.82,0.0,2667.82,742.28,1183.26,0.4435306729839345,Gift Card,Online,False,None,Stormy,False,476,False,318,224,-94.0,False,1.0
20232496,2023-07-28,Friday,20341,140,1029,2.0,2112.22,0.28,4224.44,1182.8432,3041.5968,1429.66,182.2768,0.05992799571593422,Credit Card,Curbside Pickup,True,BOGO,Sunny,False,457,False,406,358,-48.0,False,4.0
20232497,2023-11-26,Sunday,20248,150,1017,5.0,123.17,0.0,615.85,0.0,615.85,93.3,149.35,0.24251035154664288,Gift Card,Curbside Pickup,False,None,Rainy,False,360,False,406,421,15.0,False,4.0
20232498,2023-12-22,Friday,20391,116,1011,2.0,861.24,0.0,1722.48,0.0,1722.48,618.67,485.14,0.28165203659839305,Credit Card,Mobile App,False,None,Stormy,False,289,False,365,401,36.0,True,4.0
20232499,2023-06-06,Tuesday,20346,106,1015,7.0,259.88,0.16,1819.16,291.0656,1528.0944,149.38,482.4344,0.3157098147863117,Digital Wallet,Online,True,Manufacturer Rebate,Stormy,False,173,False,189,151,-38.0,False,5.0
20232500,2023-12-31,Sunday,20240,123,1014,1.0,222.04,0.21,222.04,46.6284,175.4116,172.18,3.2316,0.018422954924303674,Digital Wallet,Online,True,Clearance,Sunny,True,351,False,91,89,-2.0,False,1.0
20232501,2024-08-31,Saturday,21138,142,1049,7.0,163.14,0.06,1141.98,68.5188,1073.4612,117.26,252.6412,0.23535196241839007,Digital Wallet,Curbside Pickup,True,Percentage Discount,Cloudy,False,235,False,359,429,70.0,True,3.0
20232502,2024-11-20,Wednesday,20588,110,1008,1.0,611.09,0.0,611.09,0.0,611.09,397.4,213.69,0.3496866255379732,Gift Card,In-Store,False,None,Windy,False,459,False,397,258,-139.0,False,4.0
20232503,2024-05-13,Monday,21052,142,1040,1.0,90.0,0.0,90.0,0.0,90.0,47.28,42.72,0.4746666666666667,Credit Card,Curbside Pickup,False,None,Cloudy,False,441,False,321,333,12.0,False,5.0
20232504,2023-02-15,Wednesday,21132,134,1044,6.0,67.64,0.0,405.84,0.0,405.84,46.06,129.48,0.3190419869899468,EBT,Mobile App,False,None,Cloudy,False,451,False,343,341,-2.0,False,3.0
20232505,2023-10-13,Friday,20461,144,1043,2.0,114.19,0.0,228.38,0.0,228.38,75.88,76.62,0.3354934757859708,Digital Wallet,In-Store,False,None,Cloudy,False,450,False,412,473,61.0,False,2.0
